user_id,history_purchases,coil_socio_1,coil_socio_2,coil_socio_3,coil_socio_4,coil_socio_5,coil_socio_6,coil_socio_7,coil_socio_8,coil_socio_9,coil_socio_10,coil_socio_11,coil_socio_12,coil_socio_13,coil_socio_14,coil_socio_15,coil_socio_16,coil_socio_17,coil_socio_18,coil_socio_19,coil_socio_20,coil_socio_21,coil_socio_22,coil_socio_23,coil_socio_24,coil_socio_25,coil_socio_26,coil_socio_27,coil_socio_28,coil_socio_29,coil_socio_30,coil_socio_31,coil_socio_32,coil_socio_33,coil_socio_34,coil_socio_35,coil_socio_36,coil_socio_37,coil_socio_38,coil_socio_39,coil_socio_40,coil_socio_41,coil_socio_42,coil_socio_43,social_category_idx,age_group_idx,avg_income_level,car_ownership,household_size,religion_idx,marital_status_idx,has_caravan
UCI000677,,33.0,1.0,3.0,3.0,8.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,0.0,3.0,6.0,1.0,2.0,7.0,1.0,0.0,0.0,3.0,4.0,2.0,1.0,1.0,1.0,6.0,1.0,5.0,4.0,6.0,1.0,2.0,7.0,2.0,2.0,4.0,3.0,1.0,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000678,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",36.0,1.0,1.0,3.0,8.0,1.0,6.0,1.0,2.0,1.0,0.0,8.0,8.0,1.0,1.0,0.0,4.0,5.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,4.0,1.0,5.0,1.0,2.0,7.0,3.0,0.0,6.0,9.0,0.0,8.0,1.0,1.0,0.0,0.0,2.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000679,KK号码丧葬险,8.0,1.0,3.0,3.0,2.0,0.0,4.0,1.0,4.0,6.0,1.0,3.0,3.0,1.0,6.0,4.0,2.0,4.0,3.0,0.0,0.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,1.0,8.0,7.0,0.0,2.0,8.0,1.0,1.0,6.0,3.0,0.0,0.0,4.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI000680,V号码人寿储蓄险,27.0,1.0,2.0,3.0,6.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,4.0,2.0,4.0,2.0,3.0,4.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,4.0,3.0,0.0,2.0,7.0,7.0,0.0,2.0,3.0,6.0,1.0,4.0,2.0,2.0,2.0,6.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI000681,"Y号码特殊车险,KK号码丧葬险",1.0,1.0,3.0,3.0,1.0,1.0,7.0,0.0,2.0,8.0,1.0,0.0,0.0,5.0,4.0,4.0,1.0,5.0,4.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,9.0,6.0,3.0,0.0,3.0,6.0,3.0,3.0,3.0,2.0,0.0,5.0,8.0,0,0,0.0,0.0,0.0,0,0,0
UCI000682,Y号码特殊车险,39.0,1.0,2.0,4.0,9.0,1.0,6.0,0.0,3.0,6.0,2.0,2.0,0.0,7.0,2.0,0.0,4.0,5.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,3.0,5.0,0.0,9.0,0.0,6.0,2.0,1.0,6.0,3.0,3.0,0.0,5.0,2.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI000683,KK号码丧葬险,12.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,5.0,6.0,2.0,1.0,1.0,4.0,4.0,0.0,4.0,5.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,8.0,6.0,1.0,3.0,7.0,2.0,1.0,3.0,6.0,0.0,0.0,4.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI000684,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",31.0,1.0,3.0,3.0,7.0,0.0,5.0,0.0,4.0,5.0,1.0,4.0,2.0,4.0,4.0,1.0,2.0,7.0,0.0,0.0,1.0,2.0,1.0,6.0,1.0,1.0,0.0,2.0,6.0,8.0,1.0,4.0,2.0,4.0,8.0,1.0,2.0,7.0,1.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI000685,"V号码人寿储蓄险,KK号码丧葬险",8.0,1.0,3.0,3.0,2.0,1.0,6.0,2.0,1.0,7.0,0.0,2.0,1.0,2.0,6.0,4.0,3.0,2.0,5.0,1.0,0.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,0.0,2.0,7.0,6.0,3.0,1.0,4.0,5.0,1.0,2.0,6.0,2.0,0.0,6.0,7.0,0,0,0.0,0.0,0.0,0,0,1
UCI000686,KK号码丧葬险,41.0,1.0,3.0,3.0,10.0,1.0,4.0,1.0,4.0,7.0,1.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,5.0,6.0,2.0,1.0,5.0,4.0,3.0,3.0,3.0,2.0,1.0,4.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI000687,KK号码丧葬险,13.0,1.0,4.0,2.0,3.0,0.0,7.0,0.0,2.0,7.0,2.0,0.0,1.0,1.0,8.0,2.0,3.0,5.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0,3.0,2.0,5.0,0.0,0.0,9.0,9.0,0.0,0.0,6.0,3.0,2.0,4.0,4.0,0.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000688,"P号码剩余价值险,V号码人寿储蓄险,KK号码丧葬险",22.0,1.0,2.0,3.0,5.0,1.0,3.0,2.0,5.0,5.0,2.0,2.0,4.0,3.0,3.0,1.0,4.0,5.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,7.0,2.0,6.0,1.0,3.0,8.0,1.0,2.0,5.0,3.0,1.0,0.0,4.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI000689,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",39.0,1.0,3.0,3.0,9.0,0.0,7.0,0.0,2.0,6.0,0.0,3.0,3.0,2.0,5.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,0.0,6.0,2.0,2.0,1.0,2.0,5.0,1.0,8.0,5.0,1.0,3.0,7.0,2.0,5.0,4.0,0.0,0.0,0.0,2.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI000690,"V号码人寿储蓄险,Y号码特殊车险,FF号码拖车险,KK号码丧葬险",30.0,1.0,3.0,2.0,7.0,0.0,2.0,0.0,7.0,6.0,3.0,0.0,0.0,5.0,4.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,6.0,0.0,9.0,0.0,7.0,0.0,2.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI000691,,33.0,1.0,2.0,2.0,8.0,0.0,4.0,0.0,5.0,4.0,0.0,5.0,3.0,3.0,3.0,0.0,3.0,6.0,2.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,2.0,6.0,2.0,7.0,2.0,7.0,0.0,2.0,9.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000692,"V号码人寿储蓄险,KK号码丧葬险",24.0,1.0,2.0,3.0,5.0,2.0,3.0,1.0,5.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,8.0,1.0,5.0,1.0,4.0,3.0,6.0,5.0,2.0,2.0,0.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI000693,"V号码人寿储蓄险,KK号码丧葬险",24.0,1.0,2.0,2.0,5.0,1.0,4.0,1.0,4.0,2.0,2.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,5.0,1.0,7.0,2.0,6.0,0.0,3.0,7.0,2.0,4.0,3.0,2.0,1.0,0.0,3.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI000694,"V号码人寿储蓄险,KK号码丧葬险",39.0,1.0,2.0,4.0,9.0,3.0,5.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,7.0,2.0,5.0,0.0,4.0,7.0,2.0,6.0,2.0,2.0,1.0,0.0,2.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI000695,KK号码丧葬险,35.0,1.0,3.0,3.0,8.0,0.0,4.0,0.0,5.0,5.0,2.0,3.0,2.0,2.0,6.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,7.0,1.0,1.0,8.0,6.0,2.0,2.0,8.0,1.0,4.0,1.0,0.0,4.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI000696,"V号码人寿储蓄险,KK号码丧葬险",12.0,1.0,3.0,3.0,3.0,0.0,6.0,0.0,3.0,6.0,0.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,5.0,0.0,5.0,4.0,0.0,0.0,4.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI000697,Y号码特殊车险,4.0,3.0,2.0,4.0,1.0,2.0,1.0,5.0,2.0,7.0,0.0,2.0,1.0,6.0,3.0,2.0,5.0,2.0,5.0,2.0,1.0,1.0,0.0,2.0,4.0,3.0,1.0,2.0,0.0,2.0,7.0,7.0,0.0,2.0,5.0,4.0,1.0,1.0,8.0,0.0,0.0,5.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000698,Y号码特殊车险,31.0,1.0,2.0,3.0,7.0,0.0,4.0,2.0,4.0,7.0,1.0,2.0,2.0,5.0,3.0,0.0,2.0,7.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,7.0,1.0,6.0,3.0,6.0,1.0,2.0,7.0,2.0,6.0,3.0,1.0,0.0,0.0,2.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI000699,Y号码特殊车险,33.0,1.0,3.0,3.0,8.0,1.0,5.0,1.0,3.0,7.0,1.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,6.0,6.0,2.0,1.0,5.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000700,"P号码剩余价值险,KK号码丧葬险",13.0,1.0,3.0,2.0,3.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,0.0,6.0,3.0,2.0,7.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,7.0,2.0,0.0,6.0,3.0,0.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000701,KK号码丧葬险,27.0,2.0,2.0,4.0,6.0,0.0,5.0,2.0,3.0,7.0,0.0,2.0,2.0,5.0,3.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,1.0,7.0,2.0,9.0,0.0,8.0,0.0,1.0,7.0,2.0,5.0,4.0,0.0,0.0,0.0,2.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI000702,"V号码人寿储蓄险,KK号码丧葬险",36.0,1.0,2.0,3.0,8.0,1.0,4.0,1.0,4.0,6.0,2.0,3.0,3.0,4.0,3.0,1.0,4.0,5.0,1.0,1.0,0.0,3.0,2.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,4.0,6.0,1.0,3.0,7.0,2.0,3.0,4.0,3.0,1.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000703,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",12.0,1.0,3.0,2.0,3.0,4.0,1.0,0.0,5.0,6.0,3.0,0.0,0.0,4.0,5.0,5.0,3.0,2.0,5.0,0.0,0.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,0.0,0.0,9.0,6.0,3.0,0.0,2.0,7.0,0.0,3.0,4.0,3.0,1.0,7.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI000704,,8.0,1.0,3.0,3.0,2.0,0.0,4.0,1.0,4.0,6.0,1.0,3.0,3.0,1.0,6.0,4.0,2.0,4.0,3.0,0.0,0.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,1.0,8.0,7.0,0.0,2.0,8.0,1.0,1.0,6.0,3.0,0.0,0.0,4.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI000705,"V号码人寿储蓄险,KK号码丧葬险",33.0,1.0,2.0,3.0,8.0,1.0,4.0,1.0,4.0,6.0,2.0,3.0,3.0,4.0,3.0,1.0,4.0,5.0,1.0,1.0,0.0,3.0,2.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,4.0,6.0,1.0,3.0,7.0,2.0,3.0,4.0,3.0,1.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,1
UCI000706,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",13.0,1.0,3.0,2.0,3.0,1.0,5.0,1.0,3.0,8.0,1.0,1.0,1.0,3.0,6.0,4.0,4.0,2.0,4.0,1.0,0.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0,1.0,8.0,7.0,1.0,1.0,4.0,5.0,1.0,3.0,4.0,2.0,1.0,5.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000707,"A号码次标准车险,V号码人寿储蓄险,KK号码丧葬险",30.0,1.0,2.0,4.0,7.0,0.0,3.0,0.0,6.0,2.0,0.0,7.0,6.0,0.0,3.0,0.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,6.0,3.0,3.0,0.0,6.0,7.0,2.0,7.0,0.0,2.0,0.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI000708,"V号码人寿储蓄险,KK号码丧葬险",33.0,1.0,2.0,3.0,8.0,0.0,7.0,0.0,2.0,7.0,2.0,0.0,0.0,5.0,4.0,0.0,3.0,6.0,2.0,0.0,0.0,2.0,5.0,2.0,2.0,1.0,2.0,5.0,2.0,0.0,9.0,4.0,4.0,2.0,6.0,3.0,2.0,5.0,3.0,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000709,KK号码丧葬险,7.0,1.0,3.0,2.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,0.0,6.0,3.0,2.0,7.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,7.0,2.0,0.0,6.0,3.0,0.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000710,FF号码拖车险,31.0,1.0,2.0,3.0,7.0,1.0,5.0,3.0,2.0,6.0,0.0,3.0,3.0,4.0,3.0,0.0,2.0,7.0,1.0,0.0,0.0,3.0,3.0,4.0,1.0,0.0,2.0,6.0,1.0,4.0,5.0,6.0,1.0,2.0,9.0,0.0,1.0,7.0,2.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI000711,"V号码人寿储蓄险,KK号码丧葬险",39.0,2.0,2.0,2.0,9.0,0.0,6.0,1.0,3.0,5.0,1.0,3.0,2.0,2.0,5.0,0.0,2.0,7.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,1.0,2.0,6.0,2.0,6.0,3.0,5.0,2.0,3.0,8.0,1.0,8.0,1.0,1.0,0.0,0.0,2.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI000712,"V号码人寿储蓄险,GG号码微型车险,KK号码丧葬险",31.0,1.0,2.0,4.0,7.0,0.0,6.0,0.0,3.0,4.0,0.0,5.0,3.0,4.0,3.0,0.0,4.0,5.0,2.0,0.0,0.0,2.0,4.0,3.0,1.0,0.0,2.0,4.0,3.0,9.0,0.0,5.0,0.0,4.0,5.0,4.0,6.0,2.0,1.0,0.0,0.0,2.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI000713,,33.0,2.0,4.0,2.0,8.0,0.0,5.0,1.0,4.0,8.0,1.0,0.0,0.0,1.0,8.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,3.0,5.0,0.0,2.0,7.0,5.0,4.0,0.0,9.0,0.0,1.0,7.0,2.0,1.0,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000714,Y号码特殊车险,38.0,1.0,3.0,2.0,9.0,0.0,3.0,1.0,5.0,8.0,0.0,1.0,1.0,1.0,7.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,2.0,4.0,3.0,9.0,0.0,7.0,0.0,2.0,9.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI000715,Y号码特殊车险,31.0,1.0,2.0,3.0,7.0,0.0,6.0,0.0,3.0,3.0,0.0,6.0,3.0,4.0,3.0,0.0,3.0,6.0,2.0,0.0,0.0,2.0,4.0,4.0,1.0,0.0,2.0,4.0,3.0,9.0,0.0,5.0,0.0,4.0,5.0,4.0,5.0,3.0,1.0,0.0,0.0,2.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI000716,"A号码次标准车险,V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",1.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,5.0,7.0,1.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,9.0,3.0,5.0,2.0,2.0,7.0,0.0,2.0,5.0,2.0,1.0,6.0,8.0,0,0,0.0,0.0,0.0,0,0,0
UCI000717,FF号码拖车险,36.0,1.0,3.0,3.0,8.0,0.0,4.0,1.0,4.0,7.0,0.0,2.0,2.0,3.0,5.0,0.0,2.0,7.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,3.0,4.0,3.0,6.0,5.0,2.0,3.0,7.0,2.0,5.0,4.0,0.0,0.0,0.0,2.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000718,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",13.0,1.0,3.0,2.0,3.0,1.0,7.0,0.0,2.0,7.0,0.0,2.0,1.0,3.0,6.0,3.0,5.0,1.0,6.0,0.0,0.0,2.0,0.0,1.0,6.0,1.0,3.0,1.0,0.0,4.0,5.0,7.0,2.0,1.0,5.0,4.0,1.0,1.0,8.0,0.0,0.0,5.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000719,,33.0,1.0,3.0,3.0,8.0,0.0,7.0,0.0,2.0,5.0,1.0,4.0,4.0,1.0,5.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,5.0,2.0,6.0,3.0,6.0,1.0,2.0,8.0,1.0,2.0,6.0,0.0,1.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000720,"V号码人寿储蓄险,KK号码丧葬险",33.0,1.0,2.0,3.0,8.0,0.0,7.0,0.0,2.0,6.0,0.0,3.0,2.0,5.0,3.0,2.0,2.0,5.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,7.0,0.0,5.0,4.0,6.0,0.0,3.0,7.0,2.0,3.0,2.0,5.0,0.0,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000721,FF号码拖车险,39.0,2.0,2.0,2.0,9.0,0.0,6.0,1.0,3.0,5.0,1.0,3.0,2.0,2.0,5.0,0.0,2.0,7.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,1.0,2.0,6.0,2.0,6.0,3.0,5.0,2.0,3.0,8.0,1.0,8.0,1.0,1.0,0.0,0.0,2.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI000722,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",29.0,1.0,2.0,3.0,7.0,1.0,5.0,1.0,2.0,6.0,2.0,2.0,1.0,7.0,2.0,1.0,4.0,5.0,1.0,0.0,0.0,4.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,8.0,8.0,0.0,1.0,6.0,3.0,1.0,5.0,4.0,0.0,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000723,,31.0,1.0,2.0,4.0,7.0,4.0,2.0,0.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,5.0,2.0,5.0,4.0,4.0,1.0,5.0,7.0,2.0,6.0,2.0,2.0,0.0,1.0,3.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI000724,Y号码特殊车险,29.0,1.0,2.0,3.0,7.0,0.0,3.0,0.0,6.0,5.0,0.0,4.0,1.0,4.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,4.0,5.0,8.0,1.0,6.0,0.0,3.0,9.0,0.0,2.0,5.0,3.0,1.0,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000725,"A号码次标准车险,V号码人寿储蓄险,KK号码丧葬险",35.0,1.0,3.0,3.0,8.0,4.0,3.0,1.0,2.0,6.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,5.0,5.0,7.0,1.0,2.0,6.0,3.0,0.0,5.0,5.0,0.0,0.0,4.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI000726,"V号码人寿储蓄险,KK号码丧葬险",33.0,1.0,2.0,3.0,8.0,3.0,4.0,0.0,3.0,6.0,0.0,3.0,3.0,2.0,5.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,9.0,9.0,0.0,0.0,5.0,4.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000727,,33.0,1.0,4.0,2.0,8.0,0.0,5.0,0.0,4.0,8.0,0.0,1.0,0.0,1.0,8.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,1.0,1.0,7.0,1.0,9.0,0.0,7.0,2.0,0.0,9.0,0.0,3.0,6.0,1.0,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000728,KK号码丧葬险,20.0,1.0,2.0,2.0,5.0,1.0,5.0,1.0,4.0,4.0,3.0,2.0,2.0,6.0,1.0,1.0,5.0,4.0,1.0,0.0,0.0,5.0,1.0,4.0,1.0,2.0,4.0,4.0,0.0,9.0,0.0,7.0,2.0,1.0,8.0,1.0,4.0,3.0,2.0,2.0,0.0,4.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI000729,"V号码人寿储蓄险,KK号码丧葬险",8.0,1.0,3.0,3.0,2.0,1.0,6.0,2.0,2.0,8.0,0.0,1.0,1.0,2.0,6.0,4.0,3.0,2.0,5.0,1.0,0.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,0.0,2.0,7.0,6.0,3.0,1.0,4.0,5.0,1.0,1.0,5.0,3.0,0.0,6.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI000730,Y号码特殊车险,29.0,1.0,2.0,4.0,7.0,1.0,3.0,1.0,5.0,5.0,1.0,4.0,3.0,4.0,3.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,5.0,3.0,8.0,1.0,5.0,0.0,4.0,7.0,2.0,6.0,3.0,1.0,1.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000731,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",25.0,1.0,2.0,4.0,6.0,2.0,4.0,2.0,3.0,6.0,0.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,3.0,6.0,6.0,1.0,3.0,5.0,4.0,1.0,5.0,3.0,1.0,0.0,4.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI000732,Y号码特殊车险,3.0,1.0,2.0,4.0,1.0,2.0,7.0,0.0,0.0,9.0,0.0,0.0,1.0,6.0,3.0,0.0,6.0,3.0,3.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,8.0,7.0,2.0,0.0,7.0,2.0,1.0,6.0,1.0,0.0,2.0,5.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000733,Y号码特殊车险,24.0,1.0,4.0,2.0,5.0,0.0,5.0,1.0,4.0,8.0,1.0,1.0,1.0,2.0,6.0,1.0,3.0,6.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,1.0,3.0,5.0,1.0,7.0,2.0,8.0,1.0,1.0,9.0,0.0,2.0,6.0,2.0,0.0,0.0,3.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI000734,Y号码特殊车险,32.0,1.0,2.0,4.0,7.0,0.0,6.0,1.0,3.0,5.0,0.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,2.0,0.0,0.0,4.0,3.0,2.0,2.0,3.0,0.0,5.0,2.0,7.0,2.0,6.0,0.0,3.0,9.0,0.0,5.0,2.0,2.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI000735,"Y号码特殊车险,FF号码拖车险",32.0,1.0,2.0,3.0,7.0,1.0,5.0,1.0,3.0,4.0,1.0,5.0,4.0,2.0,3.0,1.0,3.0,5.0,1.0,0.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,4.0,5.0,1.0,3.0,8.0,1.0,5.0,3.0,2.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI000736,,31.0,1.0,2.0,3.0,7.0,0.0,5.0,1.0,3.0,6.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,8.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,1.0,1.0,5.0,3.0,9.0,0.0,7.0,0.0,2.0,9.0,0.0,6.0,2.0,1.0,0.0,0.0,2.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI000737,Y号码特殊车险,38.0,1.0,3.0,3.0,9.0,0.0,4.0,0.0,5.0,7.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,7.0,2.0,5.0,4.0,8.0,0.0,1.0,8.0,1.0,2.0,4.0,4.0,0.0,0.0,4.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI000738,,31.0,1.0,3.0,3.0,7.0,0.0,2.0,3.0,4.0,6.0,0.0,3.0,2.0,0.0,7.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,2.0,0.0,7.0,0.0,9.0,0.0,7.0,0.0,2.0,9.0,0.0,2.0,5.0,3.0,0.0,0.0,3.0,1.0,0,0,0.0,0.0,0.0,0,0,0
